name	type_id	id	lat	lng
西部马华牛肉面(海淀桥店)	1	29568910	39.982194	116.307068	228
火炉工匠·烤肉(蓝色港湾店)	1	29593638	39.91346	116.276402	228
神泉峡风景区	3	6929624	40.047914	115.974659	229
Oumuni韩式炸鸡店(世纪金源购物中心店)	1	29583042	39.958668	116.288618	229
豆号BEANHOUSE(环球贸易中心店)	1	29581074	39.967259	116.410528	229
锦尚阁私家烤鱼(世贸天阶店)	1	29588106	39.9163	116.45114	229
大碗居(北苑乐想汇店)	1	29589518	40.050447	116.438937	229
眉州东坡(崔各庄店)	1	816953	40.041678	116.482684	229
潮味26潮汕牛肉丸火锅(芍药居店)	1	29580290	39.977762	116.432314	229
晋B2008刀削面(彰化路店)	1	29570630	39.940843	116.27973	229
gebageba(关东店北街店)	1	29580714	39.922663	116.455659	229
金掌勺东北菜(通州万达广场店)	1	29468058	39.905552	116.642414	229
秦唐食府主题餐厅(千禧奥特莱斯店)	1	29523250	39.889888	116.282028	229
牛记皇·鲜牛记精品牛肉火锅(梨园店)	1	29468166	39.876905	116.666186	229
苏松府生煎(首开福茂店)	1	29523094	39.846383	116.427371	229
眉州东坡(北苑华贸店)	1	29595534	40.048209	116.431091	229
恭敬李麻辣香锅(搜秀店)	1	29583166	39.896145	116.419368	229
中国兰州牛肉拉面	1	29574178	39.991152	116.471166	230
小江南汤包私家菜	1	29584438	39.949848	116.471818	230
边城人家农家乐	1	29481202	40.205238	115.90351	230
尚渔味时尚烤鱼(北京店)	1	29438886	40.128122	116.65177	230
一品小笼(新中关购物中心店)	1	29569730	39.978122	116.315122	230
生煎君(五道口店)	1	29566022	39.993432	116.333465	230
水煮三国(香山店)	1	29589450	39.993352	116.203758	230
新辣道鱼火锅(王府井店)	1	29552914	39.915892	116.410456	230
新沸腾鱼乡(蓝色港湾店)	1	29574942	39.950109	116.475898	230
茶大爷(北京来福士店)	1	29552482	39.940181	116.432485	230
湘当韵味湖南口味菜	1	29592342	39.919606	116.457075	230
京朋串屋(2号店)	1	29592590	39.995984	116.473522	230
景鹤和风●料理(八角店)	1	29596182	39.920423	116.207431	230
金堂羊蝎子火锅	1	29538134	39.883967	116.451166	230
好肋-POPribs(三元桥店)	1	29597414	39.957592	116.461046	230
大鸭梨烤鸭店(百子湾店)	1	29580494	39.900225	116.480948	231
燕府香	1	29552294	39.942864	116.416948	231
黄斗笠越南河粉	1	29568730	39.98037	116.31583	231
韩时烤肉(丰台万达广场店)	1	29594386	39.82404	116.29896	231
韩时烤肉(金隅嘉品mall店)	1	29587022	39.951525	116.548323	231
将太无二(五彩城店)	1	29596630	40.03045	116.33499	231
帕丁顿西餐厅(亦庄易居国际店)	1	29584278	39.8044	116.49997	231
嘉和一品(双井店)	1	29573870	39.897036	116.454898	231
肯德基(万商店)	1	29447970	39.906648	116.21913	231
必胜客(劲松店)	1	29576626	39.881973	116.46055	231
雪中鲜渔村(牡丹园店)	1	29582094	39.976011	116.360314	231
唐宫海鲜舫(好苑店)	1	6313	39.90947	116.42341	231
茶花妹子云南餐厅(小营店)	1	29588970	39.9934	116.423523	231
京麦小馆	1	29575234	39.924088	116.581241	231
初寿司酒	1	29595898	39.998060279226	116.4886721389	231
满记甜品(新中关购物中心店)	1	29568646	39.978386	116.31563	232
杨家火锅(大望路店)	1	29583974	39.906591	116.477332	232
無二炙坊炭火燒肉(新荟城购物中心店)	1	29587310	39.99846	116.48231	232
权记鱼厂(国瑞购物中心店)	1	29553286	39.898058	116.419789	232
仙缘居香山铁锅炖江鱼一绝	1	29592462	39.634071	115.594358	232
鹿谷製茶(通州万达金街店)	1	29468250	39.905378	116.643114	232
一轩饺子馆(北小河公园店)	1	29584126	40.005233	116.457207	232
木屋烧烤(大屯路店)	1	29578454	40.005849279182	116.41082051754	232
很久以前烤串坊(物资学院店)	1	29468202	39.926019	116.639497	232
Dunkin'-Donuts(复兴门分店)	1	29583758	39.907909	116.35864	232
谢蟹浓肉蟹煲(槐房万达广场店)	1	29588718	39.81389	116.36824	232
鑫隆四季涮肉(八角店)	1	29447934	39.910675	116.201896	232
星巴克(前门店)	1	29552862	39.898082	116.397843	232
虾吃虾涮(东星时尚广场店)	1	29579414	39.90876	116.576464	232
小红蕃薯(中关村店)	1	29569818	39.984422	116.304065	232
阿里西北美食	1	29587462	39.900106	116.327316	233
拾味馆(爱琴海购物公园店)	1	29582326	39.971663	116.436445	233
8000M烤鱼(华宇时尚购物中心店)	1	29568034	39.965653	116.323089	233
Master-Chicken炸鸡匠人烧(亦庄店)	1	29594518	39.791086	116.498795	233
金鼎轩南北点心专门店(光华路店)	1	29580202	39.918098	116.458824	233
花家怡园(惠新店)	1	15435642	39.985604	116.424373	233
北京国际车展	5	10133	40.068099975586	116.54699707031	233
炭花烤场(鼓楼店)	1	29554406	39.94214	116.393733	233
红菜坊(牛栏山店)	1	29586574	40.21231	116.65786	233
热景灶台鱼(亚运村店)	1	29588582	40.005699	116.407215	233
炎神·鲜牛肉火锅(北外店)	1	29582610	39.956049	116.308612	233
许留山(北京西红门宜家店)	1	29506114	39.787259	116.327031	233
黄门老灶火锅(亚运村四店)	1	29592114	39.998396	116.401298	233
龙腾轩(北洼西里店)	1	29568154	39.937075	116.303899	233
三石铁板烧(方庄店)	1	29523690	39.86569	116.43261	233
21cake廿一客蛋糕(彩和坊西小街店)	1	29584078	39.981604	116.307058	234
鲜芋仙(蓝色港湾店)	1	29580126	39.94985	116.4768	234
星巴克(首都机场T1店)	1	165241	40.080891	116.588731	234
新元素餐厅(嘉里中心店)	1	29587086	39.91409	116.46033	234
Tiger-Pancake-House	1	29595718	39.89975	116.45812	234
满记甜品(朝阳大悦城店)	1	29577234	39.924515	116.518621	234
大里院子-Dali-courtyard	1	29553538	39.941356	116.404834	234
汉拿山(常营华联店)	1	29576378	39.926079	116.596387	234
虾吃虾涮(十里堡店)	1	29592198	39.914622	116.507445	234
渝是乎(西三旗龙旗店)	1	29592542	40.066913	116.347473	234
厦门大厦好清香餐厅	1	29564354	39.975931	116.339086	234
宽板凳老灶火锅(文慧园店)	1	29588478	39.955198	116.361258	234
龙涎居(芳草地店)	1	29590846	39.919399	116.449623	234
牛大少牛蹄筋锅(华威大厦店)	1	29585186	39.911489	116.374591	234
皇城老妈(德胜店)	1	29588098	39.955164	116.381381	234
胖哥俩肉蟹煲(五道口店)	1	29593466	39.99307	116.33858	235
便宜坊烤鸭店(槐房万达广场店)	1	29522070	39.813885	116.368158	235
猪蹄帮(永定路店)	1	29594598	39.904025	116.26431	235
外婆家(中关村店)	1	29590686	39.980668	116.313956	235
福樱兰日本料理(妇幼店)	1	29468174	39.884988	116.684621	235
谜餐厅(谜)	1	29583906	39.937945	116.408477	235
呷哺呷哺(丰台东大街店)	1	29522850	39.856729	116.293309	235
潮汕八合里海记牛肉店(电视台店)	1	29580498	39.913993	116.468281	235
新元素餐厅(万柳店)	1	29588350	39.973231	116.295336	235
陈亨卤煮小肠(广外店)	1	29536494	39.888123	116.332472	235
刀小蛮半只鸡云南米线(中关村当代商城店)	1	29584050	39.97039	116.32086	235
一味一诚‖活鱼现烤才好吃!(华贸天地店)	1	29588790	40.047361	116.432014	235
八十八粉儿(SOHO尚都店)	1	29590274	39.918906	116.451471	235
川成元麻辣香锅(凯德MALL望京店)	1	29575554	39.993704	116.467889	235
祖母的厨房(石雀胡同店)	1	29591670	39.940053	116.417934	235
蜀乡竹林风味酒楼(白石桥店)	1	29570422	39.944106	116.325715	236
零貳玖油泼面(通盈中心店)	1	29584166	39.93102	116.45488	236
村上一屋(劲松店)	1	29584038	39.881871	116.460263	236
鲍鱼王子南国苑(东方美爵店)	1	29552270	39.941406	116.411732	236
羊大爷涮肉坊(温泉店)	1	29566166	40.040242	116.202922	236
醉蜀签串串火锅(新天地店)	1	29578442	39.914868	116.605816	236
口福居火锅(西单店)	1	29538698	39.9098	116.370609	236
秋田道(中粮万科长阳半岛店)	1	29589006	39.753541	116.21076	236
蒜烧金鳟	1	29418562	40.49615	116.66375	236
宇治茶铺(朝阳大悦城店)	1	29578306	39.92437	116.51825	236
中央戏剧学院	3	21627	39.935981	116.404582	236
潮人牛事·潮汕鲜牛肉火锅	1	29570514	39.960891	116.297822	236
云朵(丰台万达广场店)	1	29588698	39.82404	116.29896	236
蝎王府(虎坊桥店)	1	29594814	39.88854	116.38507	236
西单商场(西单店)	4	22914	39.912267192609	116.37420225143	236
宽板凳老灶火锅(北新桥店)	1	166102	39.942123413086	116.41695404053	237
新辣道鱼火锅(朝阳大悦城店)	1	160469	39.924515	116.518621	237
老北京爆肚	1	6946898	39.898166	116.215239	237
西贝莜面村(房山长阳店)	1	29594194	39.752347	116.210034	237
昶(chǎng)丰臭桂鱼	1	29595186	39.992218	116.323402	237
都一处(学院路店)	1	6946638	40.000313	116.351656	237
乌巢比萨主义主题餐厅(亦庄店)	1	29593442	39.804348	116.501621	237
点卯·小院(宣武店)	1	29593414	39.899944	116.369887	237
万达广场(北京CBD店)	4	872392	39.909105559442	116.47061497882	237
滇草香云南原生态汤火锅(朝阳大悦城店)	1	29588994	39.924515	116.518621	237
锅们·可涮菜的干锅(凯德MALL店)	1	29592266	39.911839	116.303364	237
面人儿(万柳店)	1	29568590	39.973231	116.295336	237
老正兴寿桃	1	29553874	39.892265	116.40711	237
大吉粥档	1	29584958	39.98146	116.38063	237
耕牛堂（訸記）潮汕鲜牛肉火锅(金融街店)	1	29592526	39.923095	116.364792	237
新辣道鱼火锅(龙德广场店)	1	29487238	40.06015	116.41486	238
锅说一次用油老火锅(清华店)	1	29585006	39.99657	116.3348	238
小明同学(当代商城店)	1	29588802	39.970467	116.321006	238
南锣肥猫烤鱼(恒泰广场店)	1	29587498	39.8663	116.30489	238
牛角村(时代名门商场店)	1	29579762	39.991796	116.406701	238
快乐柠檬(荟聚西红门店)	1	29505354	39.78655	116.32625	238
Laker's(对外经贸店)	1	29578422	39.9807	116.42302	238
米粟米日式炸猪排(燕莎奥特莱塞店)	1	29583002	39.878029	116.489138	238
滇池印象云南原生态火锅(中粮万科长阳半岛店)	1	29409810	39.753541	116.21076	238
中8楼(三里屯店)	1	846583	39.936885	116.457132	238
漫咖啡(将府公园店)	1	29578178	39.973278	116.51099	238
胡椒厨房(荟聚购物中心西红门店)	1	29584086	39.787708	116.327152	238
黑松白鹿(西坝河店)	1	9456112	39.963478	116.435649	238
大鸭梨烤鸭店(观音寺店)	1	15435351	39.728209	116.349131	238
Chat-Room-By-The-Rug(朝阳大悦城店)	1	29589290	39.924504	116.51863	238
华天延吉餐厅(西四总店)	1	840911	39.926645	116.373186	239
东来顺	1	29574326	39.938803	116.501583	239
糖豆儿清真自助回转火锅与烧烤(搜秀购物广场店)	1	29553186	39.89642	116.41935	239
青年餐厅(龙德广场店)	1	29487546	40.05867	116.41509	239
火宴山新疆菜来了(万达广场店)	1	29587082	39.90532	116.642088	239
乐纯的伙伴们	1	29577778	39.93603	116.45499	239
苗乡楼贵州味道(顺义金街店)	1	29438826	40.128119	116.651626	239
京门老爆三(十里河周庄店)	1	29573134	39.86162	116.47673	239
京门老爆三(旧宫店)	1	29506282	39.81194	116.44379	239
云水遥	1	29580418	39.99706	116.41111	239
万龙洲海鲜大酒楼(南新仓店)	1	29587166	39.932719	116.430631	239
宋记汕头牛肉火锅(维吉奥广场店)	1	29580018	39.864973	116.500531	239
么么咖啡(小营路店)	1	29581954	39.994637	116.423917	239
金百万烤鸭店(运河店)	1	29590554	39.900301	116.680161	239
旺羊小阁-老北京铜锅涮肉羊蝎子烧烤	1	29589034	39.84428	116.241016	239
一麻一辣(未来汇店)	1	29575646	39.915822	116.492589	240
极北海道居酒屋	1	29598214	39.974973	116.481027	240
仔皇煲(西直门店)	1	29588294	39.941411	116.353431	240
必胜客(国展店)	1	29577594	39.96066	116.44484	240
炉匠炉端烧	1	29580962	39.899647	116.458144	240
避风港(绿地缤纷城店)	1	29505650	39.76445	116.3341	240
刀小蛮半只鸡云南米线(王府井APM店)	1	29554210	39.914562	116.41152	240
林静小吃	1	29569850	39.907853	116.267546	240
金融街威斯汀大酒店大堂吧&禅园	1	142245	39.917092	116.359343	240
小花旦辣烫料理	1	29577410	39.90623	116.443563	240
蜀香苑家常菜(学院南路店)	1	29569590	39.958365	116.3448	240
集市口排档(西红门宜家荟聚店)	1	29505914	39.78783	116.32537	240
幽谷神潭	3	7640	40.531624	116.678218	240
虹精品餐厅	1	29594186	39.79115	116.510598	240
石器时代串吧(亚运村店)	1	29589446	40.005892	116.407293	240
赛百味(新世界百货宝鼎店)	1	7713	39.896742	116.417861	241
民天金钩钓	1	29585618	40.079165	116.322567	241
粲寿司	1	29591262	39.950524200085	116.45395176761	241
肉串汪(德仙居店)	1	29538562	39.911916	116.347909	241
星巴克(机场八店)	1	29438022	40.06773	116.61269	241
徽州小镇(惠新东街店)	1	29595418	39.976947	116.422424	241
C5Cafe	1	29583558	39.943279	116.453861	241
唇辣号重庆老火锅(黄寺大街店)	1	29536598	39.962922	116.388444	241
德永中国菜	1	29595282	39.913832	116.459714	241
北京东方红酒楼(知春路店)	1	29570418	39.97722	116.351044	241
豆芽菜春饼(华贸店)	1	29587254	39.914642	116.478183	241
汉拿山(航天万源店)	1	29581466	39.801885	116.424051	241
一味一诚‖活鱼现烤才好吃!(双井桥南店)	1	29595710	39.892625	116.46091	241
想我么(通盈中心店)	1	29583134	39.93292	116.455249	241
呷哺呷哺(翠微店)	1	29567726	39.908048	116.303075	241
眉州东坡(春秀店)	1	847813	39.93886	116.44442	242
韩时烤肉(龙湖大兴天街店)	1	29585922	39.686261	116.321435	242
嘉和一品粥(大兴店)	1	29505742	39.737733	116.331693	242
胡椒厨房(通州万达广场店)	1	29468082	39.905312	116.641064	242
鱼鱿天下(石景山八角游乐园店)	1	29447946	39.911056892508	116.20605602467	242
吉野家(枫蓝国际购物中心店)	1	29566914	39.952574	116.356883	242
紫金云顶海鲜自助旋转餐厅(旋转餐厅)	1	29591510	39.936817	116.332236	242
新辣道(大兴龙湖店)	1	29506226	39.686974	116.319997	242
自贡盐帮菜·玩辣主题餐厅(樱花园西街店)	1	29579822	39.972913	116.418222	242
北国芙蓉酒楼	1	29522022	39.861884	116.387166	242
马朱农家院	1	29502846	39.659929	116.580655	242
水货SEAHOOD(朝阳大悦城店)	1	29579926	39.924511	116.518626	242
La-Yun-Cafe	1	29580878	39.906496	116.474038	242
山城辣妹子重庆火锅(望京花园店)	1	29588842	40.005457	116.472626	242
德和斋(甜水园店)	1	13031828	39.925594	116.484501	242
芒果俄式餐厅	1	29585958	39.917707	116.441865	243
黄记煌三汁焖锅(四道口店)	1	29581478	39.958808	116.347265	243
汉拿山(易世达)	1	29576494	40.04207	116.42185	243
七爷清汤腩(长楹天街店)	1	29580538	39.924999	116.601101	243
长湘居(亚运村店)	1	29582170	39.991821	116.403012	243
无名居(亚运村店)	1	29587026	40.00248	116.40552	243
巴贝拉意式休闲餐厅(万达广场店)	1	29466254	39.905101	116.641281	243
山水间饭店	1	29406558	39.693607	115.85501	243
渝是乎(大兴龙湖天街店)	1	29581450	39.686548	116.319802	243
Myth-蜜思帝猪蹄(五道口店)	1	29593710	39.993418	116.338876	243
辣莊重庆老火锅(望京店)	1	29579294	40.005255	116.469063	243
平谷金海湖利云农家院	1	29385862	40.172191	117.301395	243
福州会馆	1	29538358	39.938209	116.362327	243
卢卡上上签	1	29590038	39.97077	116.488031	243
缘一料理	1	29586298	39.90689	116.46336	243
京A1979(京通罗斯福广场店)	1	29591938	39.889014	116.658569	244
我家春饼(龙湖大兴天街店)	1	29506186	39.687546	116.318978	244
金百万烤鸭店(良乡政通路店)	1	29409838	39.746685	116.136833	244
北平食府(万寿路店)	1	15435267	39.909653	116.289119	244
威海海鲜渔家菜	1	29578778	39.930703	116.47592	244
赵先生涮肉坊(老北京碳火锅)	1	29554190	39.918003	116.413176	244
姑姑宴(望京凯德MALL店)	1	29574610	39.99329	116.46845	244
一麻一辣(荟聚购物中心西红门店)	1	29506642	39.787541	116.327203	244
和府捞面(丰台万达广场店)	1	29592130	39.82404	116.29896	244
天黑以后咖啡馆	1	29467934	39.957325	116.718911	244
江边城外烤全鱼(罗斯福店)	1	29584686	39.888892	116.658193	244
老诚一锅(虎坊桥店)	1	29552190	39.889721	116.388823	244
La-Nuit-Blanche-白夜法餐＆酒馆	1	29598374	39.929403	116.444292	244
潇湘府(上地店)	1	29582198	40.043642	116.301887	244
老上海城隍庙小吃(知春路店)	1	9184	39.964599609375	116.30799865723	244
炎神·鲜牛肉火锅(亦庄店)	1	29591478	39.804562	116.494343	245
将太无二(新世界百货崇文店)	1	29597946	39.897755	116.418148	245
龙抬头春饼家常菜(呼家楼店)	1	29577566	39.921296	116.463432	245
小井儿家串串香(五道口店)	1	29569422	39.987794	116.339997	245
西里海鲜(总店)	1	29585714	39.997778	116.46251	245
密密骨羊蝎子(双榆树店)	1	29595442	39.968292	116.326397	245
一心向膳营养小吃系列之烤猪蹄(五道口店)	1	29583374	39.993272	116.339888	245
百花人家(清水田园店)	1	29390206	39.943583	115.626169	245
水平有限螺蛳粉(回龙观店)	1	29581462	40.0782762	116.3307908	245
国贸烤翅(双井店)	1	29578186	39.899283	116.46205	245
查理意大利小馆	1	29589206	39.89572	116.46661	245
杨记兴臭鳜鱼(西三旗店)	1	29588854	40.05749	116.33298	245
大渔铁板烧(国贸店)	1	29586098	39.90694	116.4572	245
萨莉亚(欧美汇购物中心店)	1	29567366	39.979378	116.314134	245
Salud冻酸奶(朝阳大悦城店)	1	29572450	39.924515	116.518621	245
东贝大年初一	1	29568794	39.979124	116.36909	246
北海白塔	3	841581	39.925854	116.389319	246
太仆居	1	171682	39.911941	116.380158	246
星巴克(颐堤港店)	1	29574982	39.970527	116.492046	246
好伦哥(西坝河餐厅)	1	29575206	39.965112	116.444093	246
南窖乡水峪村-山情农家	1	29408586	39.75837	115.82675	246
金融街洲际酒店季候风自助餐厅	1	29537654	39.919178	116.357696	246
护国寺	3	8977753	39.935912159932	116.37532454233	246
吉野家(魏公村店)	1	29567926	39.957781	116.322229	246
菜香根酒楼(广外店)	1	29537938	39.89047	116.341322	246
呷哺呷哺(银座店)	1	29553594	39.940128	116.435684	246
甘露素食主义	1	29570406	39.961635	116.324436	246
W12--STEAK西十二街(荟聚购物中心西红门店)	1	29506650	39.787923	116.327028	246
北京万达嘉华酒店美食汇全日餐厅	1	29448582	39.906653	116.227302	246
刀小蛮半只鸡云南米线(世界城店)	1	29576874	39.917709	116.45199	246
丰茂烤串l羊肉现穿才好吃(港旅店)	1	29586954	39.996558	116.46479	247
雅玛花式铁板烧餐厅(京伦店)	1	29585894	39.90903	116.45488	247
恒河印度餐厅(五道口购物中心店)	1	29568086	39.992595	116.339108	247
鲍师傅糕点(华威路店)	1	29593542	39.879889	116.455786	247
大锅小菜	1	29583774	39.83352	116.29455	247
潮牛庄园·潮汕鲜牛肉火锅(新天地店)	1	29576894	39.913746	116.605743	247
大松烧烤屋(北洼路店)	1	29568578	39.941689	116.305612	247
大鸭梨烤鸭店(马家堡店)	1	15435354	39.8501	116.37613	247
加藤屋(工体店)	1	29584942	39.935909	116.440838	247
巴依老爷新疆美食(远洋未来广场店)	1	29580262	39.990473	116.432381	247
八剑传(燕莎店)	1	29580594	39.94797	116.46712	247
宽板凳老灶火锅(大兴黄村店)	1	29506538	39.737411	116.340279	247
古铜老院爆肚涮肉(双井店)	1	29588558	39.889069	116.4626	247
箩箩贵州酸汤鱼(杨闸店)	1	29576618	39.91241	116.597382	247
新元素餐厅(祥云小镇店)	1	29584350	40.08914	116.53661	247
晚枫亭(静安庄店)	1	29587370	39.95801	116.444553	248
济扶岛韩国海鲜汤(望京店)	1	29585610	39.995568	116.468805	248
牛盗台湾夜市牛排	1	29590154	39.896578	116.418176	248
山丹丹美食村(展览路店)	1	29537422	39.929997	116.34434	248
北京新侨诺富特饭店餐厅	1	29554590	39.90174	116.41665	248
红炉焱火焰石板烧烤肉(对外经贸店)	1	29582834	39.979117	116.431336	248
张亮麻辣烫(优士阁店)	1	29572134	39.893068	116.459357	248
大鸭梨烤鸭店(青塔店)	1	29523906	39.891981	116.264119	248
必品阁bibigo(世贸天阶店)	1	29583826	39.916367	116.450961	248
极地边城(月坛店)	1	29538658	39.913699	116.346452	248
必胜客(九棵树店PH店)	1	29467722	39.889175	116.659199	248
正院大宅门(首体店)	1	29591242	39.933	116.32648	248
苗乡楼贵州味道(荟聚西红门店)	1	29586862	39.787179	116.325459	248
徽商故里(广安门店)	1	29538578	39.887676	116.347886	248
多乐之日(大望路华贸店)	1	29578862	39.909064	116.479747	248
李连贵熏肉大饼(门头沟店)	1	29390190	39.910305	116.111599	249
滴水坊(园中园店)	1	29581490	39.943501	116.638025	249
大懒龙(金宝街店)	1	29585306	39.91542	116.43108	249
虾吃虾涮(和平里东街店)	1	29584330	39.964267	116.425363	249
星巴克(朝阳大悦城店)	1	29578570	39.924515	116.518621	249
诗意栖居咖啡馆(南池子店)	1	29586718	39.914377	116.402897	249
西少爷肉夹馍(中关村大街店)	1	29582518	39.982478	116.31563	249
星巴克(通州万达店)	1	29467578	39.905569	116.64311	249
浅蓝现代精品火锅(上地店)	1	29590354	40.026572	116.306426	249
老诚一锅(石榴庄店)	1	29522814	39.845089	116.414517	249
龙顺园麻辣香锅(机场店)	1	29577630	40.047948	116.59518	249
烤动力(管庄店)	1	29585670	39.91127	116.597395	249
坦坦大炉(长楹天街店)	1	29591166	39.925043	116.602443	249
黄门老灶火锅(红庙店)	1	29579302	39.915225	116.479084	249
虾吃虾涮虾火锅(十里河店)	1	29578930	39.865604	116.464386	249
麦当劳(展览路店)	1	29536186	39.938198	116.345934	250
Sizzler时时乐西餐厅(凯德MALL店)	1	29585594	39.941755	116.352748	250
俏江南(国贸商城店)	1	29576554	39.909649	116.457054	250
十六味精品冒菜	1	29564594	39.96842	116.32534	250
星巴克(天虹店)	1	29537558	39.88846	116.34161	250
聚点串吧(酒仙桥店)	1	29579670	39.974728	116.489469	250
铁路博物馆	3	4874	39.898029327393	116.39804077148	250
老妈家海鲜(长楹天街店)	1	29581102	39.924336	116.598129	250
龙虾趴研发中心	1	29581682	39.938044	116.425008	250
芦月轩羊蝎子(健德门店)	1	29585866	39.980057	116.379631	250
岸芷汀兰·料理牛排	1	29586882	39.875959	116.635568	250
粗粮人家(簋街店)	1	29592414	39.941304	116.430236	250
胖哥俩肉蟹煲(三里屯店)	1	29574458	39.936891	116.454776	250
苏浙汇(英蓝店)	1	29596026	39.921151	116.357863	250
东来顺饭庄(展览路店)	1	15467340	39.930113	116.343423	250
私蜀老灶火锅(黄寺店)	1	29582534	39.962943	116.388745	251
永和大王(广渠店)	1	29573590	39.893805	116.473772	251
太兴餐厅(凤凰汇分店)	1	29580506	39.96289	116.45681	251
HI辣火锅(香饵胡同店)	1	7915824	39.939146	116.4113	251
东方饺子王(南礼士路店)	1	29537570	39.908066	116.352408	251
福海居烤鸭店(中关村店)	1	29570006	39.989096	116.322501	251
园中苑农家院	1	29485414	40.291985	116.247002	251
胶东海味仙	1	29570494	39.95554	116.31704	251
平壤海棠花(蓝岛店)	1	29578350	39.92287	116.444651	251
阿里拌面(交大店)	1	29565638	39.947221	116.341283	251
辣猫龙虾(万丰路店)	1	29524422	39.87254	116.29408	251
钱塘花园酒楼	1	29569570	39.972889	116.321268	251
鲜芋仙(爱琴海购物公园店)	1	29578010	39.971283	116.436105	251
中国民生银行信用卡中心食堂	1	29522026	39.825996	116.28367	251
阳坊胜利涮羊肉(大成路店)	1	15436623	39.889627	116.257229	251
怀柔水库	3	5519	40.31142	116.610058	252
響日本料理(财富购物中心店)	1	29579474	39.917362	116.459355	252
天意小馆(爱琴海购物公园店)	1	29575462	39.971511	116.436112	252
东方饺子王(金宝街店)	1	29552006	39.916959	116.426985	252
一味一诚‖活鱼现烤才好吃!(金隅嘉品mall店)	1	29585726	39.951525	116.548323	252
金豆角焖面北京菜(对外经贸大学店)	1	29579974	39.981164	116.431473	252
宏状元(HZYBJ033-银街店)	1	29553398	39.923967	116.417248	252
金湖茶餐厅(金融街店)	1	29537206	39.912314	116.361908	252
两千斤重庆江湖菜(学清路店)	1	29588982	40.005363	116.351978	252
比格比萨(望承公园店)	1	29586178	39.995547	116.451301	252
HI辣火锅(华熙店)	1	29570806	39.91392	116.2824	252
鹿港小镇(崇文新世界店)	1	29554442	39.897805	116.418149	252
巴舍食象老灶火锅(十里堡城市广场店)	1	29577806	39.91533	116.50294	252
聚点串吧(虎坊桥店)	1	29538402	39.889253	116.387331	252
宸悦·secret-garden	1	29581802	39.983453	116.416836	252
义气烤肉餐吧(丽都店)	1	29585566	39.97089	116.488307	253
八斗鸡私房菜(朝阳路店)	1	29593794	39.915205	116.494379	253
清香阁清真海鲜(东大桥店)	1	29575790	39.924318	116.454799	253
金掌勺东北菜(双榆树店)	1	29590682	39.968208	116.325371	253
鹿港小镇(工体店)	1	155294	39.928816	116.444286	253
赛百味(北新桥店)	1	29552386	39.941397	116.417302	253
味千拉面(机场T3店)	1	6049838	40.057544	116.615185	253
客家山庄	1	29579558	39.90491	116.46665	253
比格比萨(火神庙餐厅)	1	29506494	39.72982	116.34173	253
有薰一心日本料理(五道口店)	1	29588006	39.993815	116.336716	253
绿茶(龙湖长楹天街店)	1	29583850	39.925059	116.598426	253
无敌家拉面(五彩城)	1	29569774	40.030540341098	116.33628957765	253
万寿山	3	839723	39.999634	116.276755	253
金钱豹国际美食百汇	1	826916	40.005513	116.40398	253
新兴园饺子馆(百子湾店)	1	29580514	39.899741	116.485898	253
AzaAza！芝心年糕料理(北京来福士店)	1	29554114	39.940181	116.432485	254
聚点串吧(动物园店)	1	29537566	39.938579975729	116.33531680448	254
龙娃炭烤羊腿(莲宝路店)	1	29522758	39.885134	116.302444	254
Oumuni韩式炸鸡店(大钟寺家乐福店)	1	29569934	39.966944	116.342548	254
青柠泰餐厅(财富购物中心店)	1	29584910	39.917362	116.459355	254
海碗居北京菜(凯德MALL太阳宫店)	1	29581062	39.971696	116.447462	254
时差咖啡	1	29448554	39.904228	116.236065	254
香猪坊(后沙峪店)	1	29588838	40.09914	116.54244	254
呷哺呷哺(宋家庄店)	1	29522602	39.845355	116.42743	254
米芝莲(君太百货店)	1	29537926	39.909675	116.372989	254
麦当劳(隆华奥特莱斯店)	1	29437194	40.129418	116.641895	254
井格老灶火锅(马家堡店)	1	29523434	39.850547	116.381635	254
知味湘	1	29565586	39.983951384036	116.32669964063	254
秦老大西安羊肉泡馍烧烤(清真)	1	29568002	39.976799	116.380405	254
鲜芋仙(凯德MALL望京店)	1	29578638	39.993275	116.468265	254
藜粥小钵(新奥购物中心店)	1	29583246	40.001264	116.393598	255
万龙洲海鲜大酒楼(广渠门店)	1	29582090	39.893666	116.428627	255
西部马华火锅(双榆树店)	1	29569750	39.96689	116.328083	255
湄南河泰厨(王府井店)	1	29591198	39.91607	116.41179	255
石塘嘴	1	29582722	39.932369	116.457325	255
比格比萨(安贞店)	1	29589758	39.967953	116.400844	255
甜风集	1	29524106	39.875532	116.303456	255
大鸭梨烤鸭店(六里桥店)	1	29585218	39.874259	116.320475	255
牛街聚宝斋	1	6959782	39.725161	116.313091	255
星巴克(什刹海天荷坊店)	1	29537238	39.934007	116.392023	255
王婆大虾(西坝河店)	1	29590894	39.964763	116.436021	255
CUP-ONE(佳程广场店)	1	29578302	39.956469	116.458331	255
一麻一辣(亦庄店)	1	29506610	39.810498	116.503462	255
越娘娘!来碗面(望京沙茶店)	1	29590954	39.989304	116.482991	255
寻味香港(凯德MALL西直门店)	1	29538646	39.941755	116.352748	255
东寶城中华料理	1	29577090	40.00206	116.46683	256
水果先生(英蓝大厦店)	1	29534738	39.92048	116.35773	256
